Data,Código SH6,Valor US$ FOB Mensal
2004-11,650400,1670
2004-11,680223,46771
2004-11,710310,322024
2004-11,960621,4756
2004-11,960622,6257
2004-12,30239,552398
2004-12,30269,363546
2004-12,30349,177326
2004-12,30611,469018
2004-12,30613,5049472
2004-12,30623,33685
2004-12,51199,121977
2004-12,70990,22455
2004-12,80111,686
2004-12,80119,243
2004-12,80132,4533746
2004-12,80300,1328464
2004-12,80430,130337
2004-12,80450,541379
2004-12,80711,509219
2004-12,80719,8620798
2004-12,80720,467887
2004-12,90420,22255
2004-12,121299,350
2004-12,152110,526859
2004-12,170410,435649
2004-12,170490,487101
2004-12,250100,403225
2004-12,251612,179937
2004-12,253090,3889
2004-12,261590,65000
2004-12,270900,50538495
2004-12,392190,800771
2004-12,520812,593
2004-12,520942,803215
2004-12,560721,12705
2004-12,610342,326
2004-12,610510,1447
2004-12,610520,1693
2004-12,610711,1972
2004-12,610910,2083105
2004-12,611420,8132
2004-12,620452,1822
2004-12,630221,27792
2004-12,630222,172822
2004-12,630231,17655
2004-12,630253,26677
2004-12,630532,27010
2004-12,640411,37752
2004-12,711620,5240
2004-12,711790,600
2004-12,940360,10591
2004-12,960621,3056
2004-12,960622,684
2005-01,30239,685130
2005-01,30269,163569
2005-01,30349,96950
2005-01,30611,144743
2005-01,30613,5202037
2005-01,40900,25225
2005-01,51199,84267
2005-01,70990,27324
2005-01,80111,737
2005-01,80119,135
2005-01,80132,3953729
2005-01,80300,1284029
2005-01,80430,6885
2005-01,80450,170882
2005-01,80711,316690
2005-01,80719,6331963
2005-01,80720,359528
2005-01,90420,26003
2005-01,152110,507016
2005-01,170410,160736
2005-01,170490,369027
2005-01,250100,398639
2005-01,251612,187142
2005-01,280300,7000
2005-01,330126,42193
2005-01,392190,928657
2005-01,520942,556240
2005-01,560721,42693
2005-01,560729,31080
2005-01,600622,126711
2005-01,610910,543577
2005-01,630221,8432
2005-01,630222,254950
2005-01,630231,6067
2005-01,630253,20531
2005-01,630532,48758
2005-01,640411,909
2005-01,680100,6312
2005-01,702000,6706
2005-01,760720,18981
2005-01,841869,6296
2005-01,841899,1976
2005-01,940360,23141
2005-01,960621,2028
2005-01,960622,2620
2005-01,960629,306
2005-02,30239,269425
2005-02,30269,108020
2005-02,30349,85648
2005-02,30611,228646
2005-02,30613,5577611
2005-02,30614,5510
2005-02,51199,75582
2005-02,70960,36610
2005-02,70990,30299
2005-02,80132,3170850
2005-02,80300,1273562
2005-02,80450,440274
2005-02,80711,972023
2005-02,80719,11346504
2005-02,80720,366105
2005-02,140190,1223
2005-02,152110,525570
2005-02,170199,3220000
2005-02,170410,164191
2005-02,170490,647307
2005-02,250100,375750
2005-02,251611,127154
2005-02,251612,23019
2005-02,270900,17000000
2005-02,392190,558945
2005-02,420231,103
2005-02,442010,4174
2005-02,442190,4234
2005-02,460290,348
2005-02,482020,387
2005-02,520812,169
2005-02,520942,875925
2005-02,521142,15484
2005-02,560729,27372
2005-02,560819,8217
2005-02,600622,135428
2005-02,610910,1112773
2005-02,620520,36202
2005-02,630222,381340
2005-02,630231,7467
2005-02,630253,9102
2005-02,630492,697
2005-02,630532,43939
2005-02,630533,48019
2005-02,691110,1665
2005-02,691200,290
2005-02,691390,1500
2005-02,710399,5470
2005-02,711620,577
2005-02,711790,194
2005-02,732690,387
2005-02,760720,22202
2005-02,950210,4306
2005-02,950341,1162
2005-02,950590,1007
2005-02,960621,3156
2005-02,960622,2297
2005-02,960910,581
2005-02,999801,78855
2005-02,999802,10956
2005-03,30239,565151
2005-03,30269,104183
2005-03,30379,110390
2005-03,30613,7365157
2005-03,40900,25225
2005-03,51199,91304
2005-03,70960,33851
2005-03,70990,88281
2005-03,80111,7200
2005-03,80132,3870893
2005-03,80300,1858369
2005-03,80450,925846
2005-03,80711,248018
2005-03,80719,2690298
2005-03,80720,322301
2005-03,140190,1774
2005-03,152110,576373
2005-03,170410,145442
2005-03,170490,721029
2005-03,250100,2378076
2005-03,251612,191555
2005-03,330126,52404
2005-03,392190,2304871
2005-03,392350,826
2005-03,420239,294
2005-03,442010,10708
2005-03,520942,1042225
2005-03,521142,50080
2005-03,540110,27038
2005-03,560721,42786
2005-03,560819,10411
2005-03,600622,235788
2005-03,600624,118108
2005-03,610910,1102916
2005-03,620462,604
2005-03,630221,11483
2005-03,630222,381698
2005-03,630231,1305
2005-03,630232,779
2005-03,630253,11020
2005-03,630291,1201
2005-03,630532,48829
2005-03,630533,198919
2005-03,701329,132
2005-03,711620,196
2005-03,821192,219
2005-03,960621,12052
2005-03,960622,2419
2005-03,960629,556
2005-03,999802,5006
2005-04,30239,612784
2005-04,30269,156444
2005-04,30349,237128
2005-04,30410,9769
2005-04,30611,130156
2005-04,30613,6651400
2005-04,51199,108998
2005-04,70990,75115
2005-04,80111,1730
2005-04,80119,936
2005-04,80132,4335004
2005-04,80300,1862383
2005-04,80430,7760
2005-04,80450,557498
2005-04,80719,295438
2005-04,80720,395462
2005-04,90420,34297
2005-04,152110,674202
2005-04,170111,629573
2005-04,170199,3472000
2005-04,170410,299693
2005-04,170490,666627
2005-04,220710,1357062
2005-04,250100,356625
2005-04,251612,123279
2005-04,261100,62000
2005-04,330126,88221
2005-04,390950,12208
2005-04,392190,995089
2005-04,520942,884373
2005-04,521142,116003
2005-04,560721,59114
2005-04,600622,423929
2005-04,610910,1078950
2005-04,620342,11975
2005-04,620520,11945
2005-04,630221,40896
2005-04,630222,420924
2005-04,630231,8115
2005-04,630253,19217
2005-04,630533,70465
2005-04,640411,33032
2005-04,640590,4504
2005-04,680293,13915
2005-04,842940,100
2005-04,940360,31263
2005-04,960621,7610
2005-04,960622,1910
2005-04,999802,7227
2005-05,30239,729553
2005-05,30269,110474
2005-05,30349,108964
2005-05,30379,44841
2005-05,30410,10369
2005-05,30611,2230211
2005-05,30613,5893111
2005-05,51199,125000
2005-05,70990,183250
2005-05,80111,980
2005-05,80119,4159
2005-05,80132,3455510
2005-05,80300,1662899
2005-05,80420,1946
2005-05,80430,9724
2005-05,80450,62987
2005-05,80711,2530
2005-05,80719,135090
2005-05,80720,524210
2005-05,81090,559
2005-05,90420,16293
2005-05,100400,5400
2005-05,110630,10500
2005-05,152110,542314
2005-05,170199,1465380
2005-05,170410,271722
2005-05,170490,889205
2005-05,220710,477697
2005-05,250100,10434
2005-05,251612,203715
2005-05,253090,6700
2005-05,261100,46000
2005-05,382490,825
2005-05,392190,1400809
2005-05,520942,476033
2005-05,521142,160073
2005-05,540110,6013
2005-05,610910,1465854
2005-05,630221,59633
2005-05,630222,425587
2005-05,630231,25308
2005-05,630232,16625
2005-05,630532,103070
2005-05,630533,228050
2005-05,640411,39656
2005-05,640590,8003
2005-05,680293,17563
2005-05,870323,12500
2005-05,940360,8910
2005-05,960621,8878
2005-05,960622,3666
2005-06,30239,301927
2005-06,30269,108923
2005-06,30349,113672
2005-06,30611,926521
2005-06,30613,6432736
2005-06,51199,156921
2005-06,70990,47614
2005-06,80111,980
2005-06,80119,8704
2005-06,80132,3094018
2005-06,80300,1610219
2005-06,80420,570
2005-06,80430,7875
2005-06,80450,207
2005-06,80711,950
2005-06,80719,10593
2005-06,80720,371385
2005-06,81090,954
2005-06,140190,67
2005-06,152110,627783
2005-06,170111,24562
2005-06,170410,578486
2005-06,170490,1024683
2005-06,250100,362822
2005-06,251612,17756
2005-06,261590,92000
2005-06,392190,546819
2005-06,442010,2484
2005-06,481920,1815
2005-06,520942,333967
2005-06,521142,54330
2005-06,560721,19282
2005-06,610910,464459
2005-06,630221,70384
2005-06,630222,234800
2005-06,630231,20336
2005-06,630232,7651
2005-06,630253,25092
2005-06,630532,93464
2005-06,630533,122505
2005-06,640411,61822
2005-06,640590,6613
2005-06,701329,474
2005-06,711620,239
2005-06,903289,7003
2005-06,940360,15807
2005-06,960621,9152
2005-06,960622,5855
2005-06,960629,1553
2005-06,999802,10608
2005-07,30239,308900
2005-07,30269,32077
2005-07,30342,6350
2005-07,30349,164791
2005-07,30379,51912
2005-07,30611,887723
2005-07,30613,6379360
2005-07,51199,97908
2005-07,70990,95894
2005-07,80111,2730
2005-07,80132,3174976
2005-07,80300,1328308
2005-07,80430,6854
2005-07,80450,406
2005-07,80711,84
2005-07,80719,37703
2005-07,80720,250584
2005-07,152110,473219
2005-07,170111,163642
2005-07,170410,639199
2005-07,170490,1300796
2005-07,200980,325
2005-07,250100,809144
2005-07,250629,7560
2005-07,250700,2225
2005-07,251612,133415
2005-07,252910,70450
2005-07,270900,22796606
2005-07,330126,13482
2005-07,392190,935486
2005-07,520942,444111
2005-07,521142,86765
2005-07,540110,1174
2005-07,560729,13971
2005-07,600622,253293
2005-07,610510,770
2005-07,610910,1253282
2005-07,630221,47246
2005-07,630222,340487
2005-07,630231,20546
2005-07,630253,10814
2005-07,630532,161442
2005-07,630533,21779
2005-07,710310,122201
2005-07,999801,161170
2005-07,999802,324
2005-08,30239,259880
2005-08,30269,82401
2005-08,30342,17758
2005-08,30343,4800
2005-08,30349,30339
2005-08,30379,50400
2005-08,30410,339
2005-08,30611,593945
2005-08,30613,3179780
2005-08,51199,167996
2005-08,70990,42846
2005-08,80111,1957
2005-08,80132,3761910
2005-08,80300,1602701
2005-08,80430,8936
2005-08,80450,4054
2005-08,80711,56835
2005-08,80719,591260
2005-08,80720,263338
2005-08,152110,388705
2005-08,170410,306269
2005-08,170490,1293902
2005-08,250100,1206620
2005-08,250629,297
2005-08,250700,270
2005-08,251612,473369
2005-08,252910,1917
2005-08,253090,7023
2005-08,270900,57074349
2005-08,392190,1789617
2005-08,392690,1767
2005-08,520942,429492
2005-08,540110,15882
2005-08,560721,13971
2005-08,600622,198350
2005-08,600624,116102
2005-08,610520,77516
2005-08,610711,2846
2005-08,610910,961533
2005-08,620530,6409
2005-08,630130,110810
2005-08,630221,52666
2005-08,630222,345609
2005-08,630231,13412
2005-08,630232,8480
2005-08,630253,5737
2005-08,630533,104212
2005-08,640411,4274
2005-08,711620,4531
2005-08,711790,909
2005-08,820510,293
2005-08,830890,555
2005-08,847790,24448
2005-08,853720,5404
2005-08,960621,18101
2005-08,960622,9381
2005-08,999802,8019
2005-09,30239,204359
2005-09,30269,134944
2005-09,30349,16038
2005-09,30379,62451
2005-09,30410,3749
2005-09,30611,533027
2005-09,30613,4012272
2005-09,51199,202972
2005-09,70990,30444
2005-09,71410,560
2005-09,71490,144
2005-09,80111,2984
2005-09,80132,4143936
2005-09,80300,1620058
2005-09,80430,5411
2005-09,80450,121179
2005-09,80711,585510
2005-09,80719,4268002
2005-09,80720,316496
2005-09,91010,4710
2005-09,130219,7491
2005-09,152110,367529
2005-09,170111,153398
2005-09,170410,242982
2005-09,170490,988324
2005-09,200980,264
2005-09,250100,951390
2005-09,250700,2889
2005-09,251612,74562
2005-09,330126,81048
2005-09,390950,2699
2005-09,392190,738299
2005-09,392690,80
2005-09,520812,30060
2005-09,520922,292987
2005-09,520929,84904
2005-09,520932,204350
2005-09,520939,160179
2005-09,520942,696456
2005-09,540110,15284
2005-09,551311,987
2005-09,560721,13971
2005-09,600622,275034
2005-09,610520,14540
2005-09,610910,504831
2005-09,620530,2345
2005-09,630130,388022
2005-09,630221,23067
2005-09,630222,108309
2005-09,630229,881
2005-09,630231,30824
2005-09,630232,9651
2005-09,630253,31555
2005-09,630259,209
2005-09,630533,52841
2005-09,640319,1951
2005-09,640411,37912
2005-09,640590,3324
2005-09,680100,696
2005-09,820510,298
2005-09,830890,385
2005-09,960621,20270
2005-09,960622,1606
2005-09,960629,3267
2005-10,30239,435160
2005-10,30269,160664
2005-10,30349,214862
2005-10,30379,104392
2005-10,30611,31064
2005-10,30613,5063317
2005-10,30614,4775
2005-10,51199,114621
2005-10,70990,91328
2005-10,80111,1410
2005-10,80132,3719488
2005-10,80300,1182998
2005-10,80430,10069
2005-10,80450,150687
2005-10,80610,714
2005-10,80711,689923
2005-10,80719,7256601
2005-10,80720,320276
2005-10,90420,38774
2005-10,91010,558
2005-10,152110,458599
2005-10,170199,1817620
2005-10,170410,159221
2005-10,170490,587143
2005-10,220710,2151508
2005-10,250100,1420939
2005-10,250610,4968
2005-10,250629,2848
2005-10,250700,2889
2005-10,251612,434658
2005-10,252910,7857
2005-10,253090,6898
2005-10,261590,111744
2005-10,330126,26805
2005-10,392190,826388
2005-10,392321,40
2005-10,392690,870
2005-10,491110,72
2005-10,520420,583
2005-10,520812,154174
2005-10,520922,371940
2005-10,520929,122883
2005-10,520932,7427
2005-10,520939,328952
2005-10,520942,1849650
2005-10,521142,108825
2005-10,540220,4025
2005-10,540231,1156
2005-10,540239,273
2005-10,550810,75
2005-10,560721,17829
2005-10,600622,243421
2005-10,610520,2617
2005-10,610610,9
2005-10,610910,570447
2005-10,630130,424617
2005-10,630221,32288
2005-10,630222,206675
2005-10,630231,37316
2005-10,630232,10158
2005-10,630253,23154
2005-10,630533,60158
2005-10,640411,41979
2005-10,640590,3324
2005-10,731920,673
2005-10,731930,1088
2005-10,731990,34
2005-10,741529,543
2005-10,820510,64
2005-10,960621,3883
2005-10,960622,1554
2005-10,960629,895
2005-11,30239,314860
2005-11,30269,364620
2005-11,30349,26914
2005-11,30410,33005
2005-11,30611,787038
2005-11,30613,4611429
2005-11,30614,7171
2005-11,51199,152236
2005-11,70990,30443
2005-11,80111,3882
2005-11,80132,3719675
2005-11,80300,2309364
2005-11,80430,30509
2005-11,80450,802616
2005-11,80711,960555
2005-11,80719,12857427
2005-11,80720,383227
2005-11,90420,37615
2005-11,91010,432
2005-11,110630,5610
2005-11,152110,245895
2005-11,170199,3355240
2005-11,170410,379760
2005-11,170490,779743
2005-11,220710,67577
2005-11,250100,360000
2005-11,250610,12420
2005-11,250700,5778
2005-11,251612,231576
2005-11,252910,7857
2005-11,253090,7740
2005-11,330126,40267
2005-11,392190,513332
2005-11,442010,2626
2005-11,460290,1000
2005-11,520420,7595
2005-11,520710,280
2005-11,520812,62367
2005-11,520922,172785
2005-11,520929,26239
2005-11,520932,116581
2005-11,520939,177480
2005-11,520942,945079
2005-11,530129,1327
2005-11,540110,8392
2005-11,540220,5053
2005-11,540239,6648
2005-11,550810,34
2005-11,610610,93
2005-11,610910,1114114
2005-11,611249,14203
2005-11,611420,1103
2005-11,611430,308
2005-11,630130,376191
2005-11,630221,18900
2005-11,630222,191424
2005-11,630232,299
2005-11,630253,23598
2005-11,630532,12000
2005-11,630533,7840
2005-11,640411,40796
2005-11,691390,2000
2005-11,731920,602
2005-11,731930,1108
2005-11,731990,133
2005-11,741529,399
2005-11,820510,179
2005-11,830810,113
2005-11,940360,17010
2005-11,960621,11252
2005-11,960622,3793
2005-11,960629,253
2005-11,999802,4287
2005-12,30239,358275
2005-12,30269,224225
2005-12,30349,31175
2005-12,30379,42611
2005-12,30410,38920
2005-12,30611,377980
2005-12,30613,2855336
2005-12,51199,194235
2005-12,70990,41510
2005-12,80111,585
2005-12,80132,3643128
2005-12,80300,1949693
2005-12,80430,112637
2005-12,80450,216907
2005-12,80711,422677
2005-12,80719,10112170
2005-12,80720,525109
2005-12,90420,37773
2005-12,91010,634
2005-12,152110,178659
2005-12,170199,5296620
2005-12,170410,164533
2005-12,170490,303143
2005-12,250100,1237682
2005-12,250610,18796
2005-12,251612,324737
2005-12,261590,94744
2005-12,392190,556102
2005-12,520420,34
2005-12,520512,5884
2005-12,520522,6892
2005-12,520614,14148
2005-12,520710,58
2005-12,520812,61983
2005-12,520922,35681
2005-12,520929,96882
2005-12,520932,130086
2005-12,520939,374657
2005-12,520942,164191
2005-12,540239,773
2005-12,550810,19
2005-12,560729,19444
