Ano,Mês,UF do Produto,Países,Bloco Econômico,Via,URF,Código NCM,Descrição NCM,Código SH6,Descrição SH6,Código SH4,Descrição SH4,Código SH2,Descrição SH2,Código Seção,Descrição Seção,Unidade estatística,Valor US$ FOB,Quilograma Líquido,Quantidade Estatística
2024,10. Outubro,Rio Grande do Norte,Hong Kong,Ásia (Exclusive Oriente Médio),AEREA,0417901 - IRF - AEROPORTO INTERNACIONAL DOS GUARARAPES,3063100,"Lagostas (Palinurus spp., Panulirus spp., Jasus spp.), vivas, frescos ou refrigerados",30631,"Lagostas (Palinurus spp., Panulirus spp., Jasus spp.), vivas, frescos ou refrigerados",306,"Crustáceos, mesmo sem casca, vivos, frescos, refrigerados, congelados, secos, salgados ou em salmoura; crustáceos com casca, cozidos em água ou vapor, mesmo refrigerados, congelados, secos, salgados ou em salmoura; farinhas, pó e pellets de crustáceos, pr",3,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",I,Animais vivos e produtos do reino animal,QUILOGRAMA LIQUIDO,12400,560,560
2024,10. Outubro,Rio Grande do Norte,Indonésia,Ásia (Exclusive Oriente Médio),AEREA,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,82032090,"Tenazes, pinças, ferramentas manuais semelhantes de metais comuns",820320,"Alicates (mesmo cortantes), tenazes, pinças e ferramentas semelhantes, manuais, de metais comuns",8203,"Limas, grosas, alicates (mesmo cortantes), tenazes, pinças, cisalhas para metais, corta-tubos, corta-pinos, saca-bocados e ferramentas semelhantes, manuais",82,"Ferramentas, artefatos de cutelaria e talheres, e suas partes, de metais comuns",XV,Metais comuns e suas obras,QUILOGRAMA LIQUIDO,1307,1,1
2024,10. Outubro,Rio Grande do Norte,Irlanda,Europa,MARITIMA,0317900 - ALF - FORTALEZA,8071100,Melancias frescas,80711,Melancias frescas,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,89336,178154,178154
2024,10. Outubro,Rio Grande do Norte,Irlanda,Europa,MARITIMA,0317900 - ALF - FORTALEZA,8071900,Melões frescos,80719,Melões frescos,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,132988,197918,197918
2024,10. Outubro,Rio Grande do Norte,Irlanda,Europa,MARITIMA,0517800 - ALF - SALVADOR,8071100,Melancias frescas,80711,Melancias frescas,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,20481,43424,43424
2024,10. Outubro,Rio Grande do Norte,Irlanda,Europa,MARITIMA,0517800 - ALF - SALVADOR,8071900,Melões frescos,80719,Melões frescos,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,1523,2730,2730
2024,10. Outubro,Rio Grande do Norte,Itália,Europa,AEREA,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,8072000,Mamões (papaias) frescos,80720,Mamões (papaias) frescos,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,5920,5792,5792
2024,10. Outubro,Rio Grande do Norte,Itália,Europa,AEREA,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,8072000,Mamões (papaias) frescos,80720,Mamões (papaias) frescos,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,87993,73458,73458
2024,10. Outubro,Rio Grande do Norte,Itália,Europa,AEREA,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,39219019,"Outras chapas estratificadas, reforçadas ou com suporte",392190,"Outras chapas, folhas, películas, tiras, lâminas, de plásticos",3921,"Outras chapas, folhas, películas, tiras e lâminas, de plástico",39,Plásticos e suas obras,VII,Plásticos e suas obras; Borracha e suas obras,QUILOGRAMA LIQUIDO,1232,10,10
2024,10. Outubro,Rio Grande do Norte,Itália,Europa,MARITIMA,0317900 - ALF - FORTALEZA,8071100,Melancias frescas,80711,Melancias frescas,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,1882,2752,2752
2024,10. Outubro,Rio Grande do Norte,Itália,Europa,MARITIMA,0317900 - ALF - FORTALEZA,8071900,Melões frescos,80719,Melões frescos,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,344375,577038,577038
2024,10. Outubro,Rio Grande do Norte,Itália,Europa,MARITIMA,0317900 - ALF - FORTALEZA,25161200,"Granito, simplesmente cortado a serra ou por outro meio, em blocos ou placas de forma quadrada ou retangular",251612,"Granito, cortado em blocos ou placas de forma quadrada ou retangular",2516,"Granito, pórfiro, basalto, arenito e outras pedras de cantaria ou de construção, mesmo desbastados ou simplesmente cortados à serra ou por outro meio, em blocos ou placas de forma quadrada ou rectangular",25,"Sal; enxofre; terras e pedras; gesso, cal e cimento",V,Produtos minerais,METRO CUBICO,246950,887430,255
2024,10. Outubro,Rio Grande do Norte,Itália,Europa,MARITIMA,0417902 - IRF - PORTO DE SUAPE,31010000,"Adubos (fertilizantes) de origem animal ou vegetal, mesmo misturados entre si ou tratados quimicamente; adubos (fertilizantes) resultantes da mistura ou do tratamento químico de produtos de origem animal ou vegetal",310100,"Adubos ou fertilizantes de origem animal ou vegetal, mesmo misturados entre si ou tratados quimicamente",3101,"Adubos (fertilizantes) de origem animal ou vegetal, mesmo misturados entre si ou tratados quimicamente; adubos (fertilizantes) resultantes da mistura ou do tratamento químico de produtos de origem animal ou vegetal",31,Adubos (fertilizantes),VI,Produtos das indústrias químicas ou indústrias conexas,QUILOGRAMA LIQUIDO,220481,403600,403600
2024,10. Outubro,Rio Grande do Norte,"Marshall, Ilhas",Oceania,MARITIMA,0317903 - IRF SAO LUIS,27101922,Fuel oil,271019,"Outros óleos de petróleo ou de minerais betuminosos e preparações, exceto desperdícios",2710,"Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, contendo, em peso, 70 % ou mais de óleos de petróleo ou de minerais betuminosos, os quais devem constituir o seu elemento",27,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",V,Produtos minerais,METRO CUBICO,123691,200148,200
2024,10. Outubro,Rio Grande do Norte,México,América do Norte,MARITIMA,0817800 - PORTO DE SANTOS,68029390,Outros granitos trabalhados de outro modo e suas obras,680293,Granitos trabalhados de outro modo e suas obras,6802,"Pedras de cantaria ou de construção (exceto de ardósia) trabalhadas e obras destas pedras, exceto as da posição 6801; cubos, pastilhas e artigos semelhantes, para mosaicos, de pedra natural (incluída a ardósia), mesmo com suporte; grânulos, fragmentos e",68,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes",XIII,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; Produtos cerâmicos; Vidro e suas obras",QUILOGRAMA LIQUIDO,22659,23540,23540
2024,10. Outubro,Rio Grande do Norte,Nigéria,África,MARITIMA,0317900 - ALF - FORTALEZA,41015010,"Couros e peles em bruto, de bovinos, inteiros, de peso unitário superior a 16 kg, sem dividir",410150,"Couros e peles de bovinos ou de eqüídeos, inteiros, de peso unitário > 16 kg",4101,"Couros e peles em bruto de bovinos (incluindo os búfalos) ou de equídeos (frescos, ou salgados, secos, tratados pela cal, « piclados » ou conservados de outro modo, mas não curtidos, nem apergaminhados nem preparados de outro modo), mesmo depilados ou div",41,"Peles, exceto as peles com pelo, e couros",VIII,"Peles, couros, peles com pelo e obras destas matérias; Artigos de correeiro ou de seleiro; Artigos de viagem, bolsas e artefatos semelhantes; Obras de tripa",QUILOGRAMA LIQUIDO,63578,196000,196000
2024,10. Outubro,Rio Grande do Norte,Nigéria,África,MARITIMA,0417902 - IRF - PORTO DE SUAPE,41015010,"Couros e peles em bruto, de bovinos, inteiros, de peso unitário superior a 16 kg, sem dividir",410150,"Couros e peles de bovinos ou de eqüídeos, inteiros, de peso unitário > 16 kg",4101,"Couros e peles em bruto de bovinos (incluindo os búfalos) ou de equídeos (frescos, ou salgados, secos, tratados pela cal, « piclados » ou conservados de outro modo, mas não curtidos, nem apergaminhados nem preparados de outro modo), mesmo depilados ou div",41,"Peles, exceto as peles com pelo, e couros",VIII,"Peles, couros, peles com pelo e obras destas matérias; Artigos de correeiro ou de seleiro; Artigos de viagem, bolsas e artefatos semelhantes; Obras de tripa",QUILOGRAMA LIQUIDO,72803,222000,222000
2024,10. Outubro,Rio Grande do Norte,Nigéria,África,MARITIMA,0927800 - ITAJAI,41015010,"Couros e peles em bruto, de bovinos, inteiros, de peso unitário superior a 16 kg, sem dividir",410150,"Couros e peles de bovinos ou de eqüídeos, inteiros, de peso unitário > 16 kg",4101,"Couros e peles em bruto de bovinos (incluindo os búfalos) ou de equídeos (frescos, ou salgados, secos, tratados pela cal, « piclados » ou conservados de outro modo, mas não curtidos, nem apergaminhados nem preparados de outro modo), mesmo depilados ou div",41,"Peles, exceto as peles com pelo, e couros",VIII,"Peles, couros, peles com pelo e obras destas matérias; Artigos de correeiro ou de seleiro; Artigos de viagem, bolsas e artefatos semelhantes; Obras de tripa",QUILOGRAMA LIQUIDO,82135,243000,243000
2024,10. Outubro,Rio Grande do Norte,Noruega,Europa,MARITIMA,0317900 - ALF - FORTALEZA,8071100,Melancias frescas,80711,Melancias frescas,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,164668,319914,319914
2024,10. Outubro,Rio Grande do Norte,Noruega,Europa,MARITIMA,0317900 - ALF - FORTALEZA,8071900,Melões frescos,80719,Melões frescos,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,169657,230536,230536
2024,10. Outubro,Rio Grande do Norte,Paraguai,América do Sul,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU,18069000,Outros chocolates e preparações alimentícias contendo cacau,180690,Outros chocolates e preparações alimentícias contendo cacau,1806,Chocolate e outras preparações alimentícias contendo cacau,18,Cacau e suas preparações,IV,"Produtos das indútrias alimentares; Bebidas, líquidos alcoólicos e vinagres; Tabaco e seus sucedâneos manufaturados",QUILOGRAMA LIQUIDO,1888,1560,1560
2024,10. Outubro,Rio Grande do Norte,Paraguai,América do Sul,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU,19059090,"Outros produtos de padaria, pastelaria, indústria de biscoitos, etc",190590,"Outros produtos de padaria, pastelaria ou da indústria de biscoitos, mesmo com adição de cacau",1905,"Produtos de padaria, pastelaria ou da indústria de bolachas e biscoitos, mesmo adicionados de cacau; hóstias, cápsulas vazias para medicamentos, obreias, pastas secas de farinha, amido ou fécula em folhas e produtos semelhantes",19,"Preparações à base de cereais, farinhas, amidos, féculas ou leite; produtos de pastelaria",IV,"Produtos das indútrias alimentares; Bebidas, líquidos alcoólicos e vinagres; Tabaco e seus sucedâneos manufaturados",QUILOGRAMA LIQUIDO,24057,12558,12558
2024,10. Outubro,Rio Grande do Norte,Paraguai,América do Sul,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU,21069090,Outras preparações alimentícias,210690,Outras preparações alimentícias,2106,Preparações alimentícias não especificadas nem compreendidas noutras posições,21,Preparações alimentícias diversas,IV,"Produtos das indútrias alimentares; Bebidas, líquidos alcoólicos e vinagres; Tabaco e seus sucedâneos manufaturados",QUILOGRAMA LIQUIDO,2698,2512,2512
2024,10. Outubro,Rio Grande do Norte,Paraguai,América do Sul,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU,52091200,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, crus, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",520912,"Tecido de algodão cru, em ponto sarjado, contendo => 85% em peso de algodão, com peso > 200 g/m2",5209,"Tecidos de algodão, contendo pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2",52,Algodão,XI,Matérias têxteis e suas obras,QUILOGRAMA LIQUIDO,531,97,97
2024,10. Outubro,Rio Grande do Norte,Paraguai,América do Sul,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU,52092200,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, branqueados, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",520922,"Tecido de algodão branqueado, em ponto sarjado, contendo => 85% em peso de algodão, com peso > 200 g/m2",5209,"Tecidos de algodão, contendo pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2",52,Algodão,XI,Matérias têxteis e suas obras,QUILOGRAMA LIQUIDO,61299,8450,8450
2024,10. Outubro,Rio Grande do Norte,Paraguai,América do Sul,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU,52092900,"Outros tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, branqueados",520929,"Outros tecidos de algodão branqueado, contendo => 85% em peso de algodão, com peso > 200 g/m2",5209,"Tecidos de algodão, contendo pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2",52,Algodão,XI,Matérias têxteis e suas obras,QUILOGRAMA LIQUIDO,28813,4124,4124
2024,10. Outubro,Rio Grande do Norte,Paraguai,América do Sul,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU,52093200,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, branqueados, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",520932,"Tecido de algodão tinto, em ponto sarjado, contendo => 85% em peso de algodão, com peso > 200 g/m2",5209,"Tecidos de algodão, contendo pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2",52,Algodão,XI,Matérias têxteis e suas obras,QUILOGRAMA LIQUIDO,230555,29815,29815
2024,10. Outubro,Rio Grande do Norte,Paraguai,América do Sul,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU,52093900,"Outros tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, tintos",520939,"Outros tecidos de algodão tinto, contendo => 85% em peso de algodão, com peso > 200 g/m2",5209,"Tecidos de algodão, contendo pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2",52,Algodão,XI,Matérias têxteis e suas obras,QUILOGRAMA LIQUIDO,21370,2517,2517
2024,10. Outubro,Rio Grande do Norte,Paraguai,América do Sul,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU,52111900,"Outros tecidos de algodão que contenham menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, com peso superior a 200 g/m2, crus",521119,"Outros tecidos de algodão cru, com fibras sintéticas ou artificiais, contendo < 85% em peso de algodão, com peso > 200 g/m2",5211,"Tecidos de algodão, contendo menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, com peso superior a 200 g/m2",52,Algodão,XI,Matérias têxteis e suas obras,QUILOGRAMA LIQUIDO,809,80,80
2024,10. Outubro,Rio Grande do Norte,Paraguai,América do Sul,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU,52113200,"Tecidos de algodão que contenham menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, peso > 200 g/m2, tintos, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",521132,"Tecido de algodão tinto, em ponto sarjado, com fibras sintéticas ou artificiais, contendo < 85% em peso de algodão, com peso > 200 g/m2",5211,"Tecidos de algodão, contendo menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, com peso superior a 200 g/m2",52,Algodão,XI,Matérias têxteis e suas obras,QUILOGRAMA LIQUIDO,4883,362,362
2024,10. Outubro,Rio Grande do Norte,Paraguai,América do Sul,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU,52113900,"Outros tecidos de algodão que contenham menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, com peso superior a 200 g/m2, tintos",521139,"Outros tecidos de algodão tinto, com fibras sintéticas ou artificiais, contendo < 85% em peso de algodão, com peso > 200 g/m2",5211,"Tecidos de algodão, contendo menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, com peso superior a 200 g/m2",52,Algodão,XI,Matérias têxteis e suas obras,QUILOGRAMA LIQUIDO,112181,14394,14394
2024,10. Outubro,Rio Grande do Norte,Paraguai,América do Sul,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU,96062100,"Botões de plástico, não recobertos de matérias têxteis",960621,"Botões de plásticos, não recobertos de matérias têxteis",9606,"Botões, incluídos os de pressão; formas e outras partes, de botões ou de botões de pressão; esboços de botões",96,Obras diversas,XX,Mercadorias e produtos diversos,QUILOGRAMA LIQUIDO,656,10,10
2024,10. Outubro,Rio Grande do Norte,Países Baixos (Holanda),Europa,AEREA,0317901 - IRF - AEROPORTO INTERNACIONAL PINTO MARTINS,8072000,Mamões (papaias) frescos,80720,Mamões (papaias) frescos,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,7558,6288,6288
2024,10. Outubro,Rio Grande do Norte,Países Baixos (Holanda),Europa,AEREA,0417901 - IRF - AEROPORTO INTERNACIONAL DOS GUARARAPES,8072000,Mamões (papaias) frescos,80720,Mamões (papaias) frescos,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,4876,4028,4028
2024,10. Outubro,Rio Grande do Norte,Países Baixos (Holanda),Europa,AEREA,0420154 - IRF NATAL,6031900,"Outros flores e seus botões, cortados para buquês, ornamentais frescos",60319,"Outras flores frescas e seus botões, cortadas para buquês ou para ornamentação",603,"Flores e seus botões, cortados para ramos ou para ornamentação, frescos, secos, branqueados, tingidos, impregnados ou preparados de outro modo",6,Plantas vivas e produtos de floricultura,II,Produtos do reino vegetal,DUZIA,6436,880,857
2024,10. Outubro,Rio Grande do Norte,Países Baixos (Holanda),Europa,AEREA,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,8072000,Mamões (papaias) frescos,80720,Mamões (papaias) frescos,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,16451,12926,12926
2024,10. Outubro,Rio Grande do Norte,Países Baixos (Holanda),Europa,MARITIMA,0317900 - ALF - FORTALEZA,8045020,Mangas frescas ou secas,80450,"Goiabas, mangas e mangostões, frescos ou secos",804,"Tâmaras, figos, ananases (abacaxis), abacates, goiabas, mangas e mangostões, frescos ou secos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,447012,516734,516734
2024,10. Outubro,Rio Grande do Norte,Países Baixos (Holanda),Europa,MARITIMA,0317900 - ALF - FORTALEZA,8071100,Melancias frescas,80711,Melancias frescas,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,4106241,8694101,8694101
2024,10. Outubro,Rio Grande do Norte,Países Baixos (Holanda),Europa,MARITIMA,0317900 - ALF - FORTALEZA,8071900,Melões frescos,80719,Melões frescos,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,7334817,10386975,10386975
2024,10. Outubro,Rio Grande do Norte,Países Baixos (Holanda),Europa,MARITIMA,0317900 - ALF - FORTALEZA,20082090,"Abacaxis (ananases), preparados ou conservados de outro modo",200820,Abacaxis preparados ou conservados,2008,"Frutas e outras partes comestíveis de plantas, preparadas ou conservadas de outro modo, com ou sem adição de açúcar ou de outros edulcorantes ou de álcool, não especificadas nem compreendidas noutras posições",20,"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",IV,"Produtos das indútrias alimentares; Bebidas, líquidos alcoólicos e vinagres; Tabaco e seus sucedâneos manufaturados",QUILOGRAMA LIQUIDO,1941,1026,1026
2024,10. Outubro,Rio Grande do Norte,Países Baixos (Holanda),Europa,MARITIMA,0317900 - ALF - FORTALEZA,20089900,"Outras frutas, partes de plantas, preparadas/conservadas de outro modo",200899,"Outras frutas e partes de plantas, preparadas ou conservadas",2008,"Frutas e outras partes comestíveis de plantas, preparadas ou conservadas de outro modo, com ou sem adição de açúcar ou de outros edulcorantes ou de álcool, não especificadas nem compreendidas noutras posições",20,"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",IV,"Produtos das indútrias alimentares; Bebidas, líquidos alcoólicos e vinagres; Tabaco e seus sucedâneos manufaturados",QUILOGRAMA LIQUIDO,59370,16728,16728
2024,10. Outubro,Rio Grande do Norte,Países Baixos (Holanda),Europa,MARITIMA,0317900 - ALF - FORTALEZA,26110000,Minérios de tungstênio (volfrâmio) e seus concentrados,261100,Minérios de tungstênio e seus concentrados,2611,Minérios de tungstênio e seus concentrados,26,"Minerios, escórias e cinzas",V,Produtos minerais,QUILOGRAMA LIQUIDO,300183,20000,20000
2024,10. Outubro,Rio Grande do Norte,Países Baixos (Holanda),Europa,MARITIMA,0317900 - ALF - FORTALEZA,52091200,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, crus, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",520912,"Tecido de algodão cru, em ponto sarjado, contendo => 85% em peso de algodão, com peso > 200 g/m2",5209,"Tecidos de algodão, contendo pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2",52,Algodão,XI,Matérias têxteis e suas obras,QUILOGRAMA LIQUIDO,19591,6898,6898
2024,10. Outubro,Rio Grande do Norte,Países Baixos (Holanda),Europa,MARITIMA,0420154 - IRF NATAL,8071100,Melancias frescas,80711,Melancias frescas,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,233217,303682,303682
2024,10. Outubro,Rio Grande do Norte,Países Baixos (Holanda),Europa,MARITIMA,0420154 - IRF NATAL,8071900,Melões frescos,80719,Melões frescos,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,145547,173065,173065
2024,10. Outubro,Rio Grande do Norte,Países Baixos (Holanda),Europa,MARITIMA,0517800 - ALF - SALVADOR,8071100,Melancias frescas,80711,Melancias frescas,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,5415,12960,12960
2024,10. Outubro,Rio Grande do Norte,Países Baixos (Holanda),Europa,MARITIMA,0517800 - ALF - SALVADOR,8071900,Melões frescos,80719,Melões frescos,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,48920,90160,90160
2024,10. Outubro,Rio Grande do Norte,Países Baixos (Holanda),Europa,MARITIMA,0817800 - PORTO DE SANTOS,85492900,"Outros desperdícios e resíduos do tipo utilizado principalmente para a recuperação de metais preciosos, não classificados em códigos anteriores",854929,"Outros resíduos e sucata elétrica e eletrônica, do tipo utilizado principalmente para a recuperação de metais preciosos, não classificados nos códigos anteriores  ",8549,"Desperdícios e resíduos, e sucata, elétricos e eletrônicos",85,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",XVI,"Máquinas e aparelhos, material elétrico e suas partes; Aparelhos de gravação ou reprodução de som, aparelhos de gravação ou reprodução de imagens e de som em televisão, e suas partes e acessórios",QUILOGRAMA LIQUIDO,2793,1834,1834
2024,10. Outubro,Rio Grande do Norte,Peru,América do Sul,MARITIMA,0317900 - ALF - FORTALEZA,52092200,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, branqueados, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",520922,"Tecido de algodão branqueado, em ponto sarjado, contendo => 85% em peso de algodão, com peso > 200 g/m2",5209,"Tecidos de algodão, contendo pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2",52,Algodão,XI,Matérias têxteis e suas obras,QUILOGRAMA LIQUIDO,159165,32976,32976
2024,10. Outubro,Rio Grande do Norte,Peru,América do Sul,MARITIMA,0317900 - ALF - FORTALEZA,52093200,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, branqueados, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",520932,"Tecido de algodão tinto, em ponto sarjado, contendo => 85% em peso de algodão, com peso > 200 g/m2",5209,"Tecidos de algodão, contendo pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2",52,Algodão,XI,Matérias têxteis e suas obras,QUILOGRAMA LIQUIDO,6539,1029,1029
2024,10. Outubro,Rio Grande do Norte,Peru,América do Sul,MARITIMA,0817800 - PORTO DE SANTOS,25070010,"Caulim (caulino), mesmo calcinados",250700,"Caulim e outras argilas caulínicas, mesmo calcinadas",2507,"Caulim e outras argilas caulínicas, mesmo calcinadas",25,"Sal; enxofre; terras e pedras; gesso, cal e cimento",V,Produtos minerais,QUILOGRAMA LIQUIDO,37700,130000,130000
2024,10. Outubro,Rio Grande do Norte,Peru,América do Sul,MARITIMA,0817800 - PORTO DE SANTOS,52092200,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, branqueados, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",520922,"Tecido de algodão branqueado, em ponto sarjado, contendo => 85% em peso de algodão, com peso > 200 g/m2",5209,"Tecidos de algodão, contendo pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2",52,Algodão,XI,Matérias têxteis e suas obras,QUILOGRAMA LIQUIDO,73754,13939,13939
2024,10. Outubro,Rio Grande do Norte,Peru,América do Sul,MARITIMA,0817800 - PORTO DE SANTOS,52092900,"Outros tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, branqueados",520929,"Outros tecidos de algodão branqueado, contendo => 85% em peso de algodão, com peso > 200 g/m2",5209,"Tecidos de algodão, contendo pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2",52,Algodão,XI,Matérias têxteis e suas obras,QUILOGRAMA LIQUIDO,7114,1092,1092
2024,10. Outubro,Rio Grande do Norte,Peru,América do Sul,MARITIMA,0817800 - PORTO DE SANTOS,52093200,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, branqueados, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",520932,"Tecido de algodão tinto, em ponto sarjado, contendo => 85% em peso de algodão, com peso > 200 g/m2",5209,"Tecidos de algodão, contendo pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2",52,Algodão,XI,Matérias têxteis e suas obras,QUILOGRAMA LIQUIDO,2182,355,355
